"22617","22617","","","    E. l. francisi","Sclater, WL, 1898","s Malawi to ne Zimbabwe and s Mozambique","","",""
"22618","22618","","","","","","","",""
"22619","22619","2","Hylias","Family Hyliidae","","","PHY, TAX","Move (9.2) these two enigmatic African warblers from Incertae sedis to their own family Hyliidae, sister to Aegithalidae and Scotocercidae (Oliveros et al. 2019). ",""
"22620","22620","","","Hylia","Cassin, 1859","","PHY","Hylia is a sylvioid previously allied to the Cettiidae (Sefc et al. 2003; Beresford et al. 2005; Fuchs et al. 2006; Johannson et al. 2008). Fregin et al. (2012) and Oliveros et al. (2019) suggest assignment to family Hyliidae Bannerman, 1923 together with Pholidornis.",""
"22621","22621","","Green Hylia","Hylia prasina","(Cassin, 1855)","AF : w,c","","",""
"22622","22622","","","    H. p. poensis","Alexander, 1903","Bioko I.","","",""
"22623","22623","","","    H. p. prasina","(Cassin, 1855)","Gambia and Senegal to Kenya, Tanzania, DR Congo and Angola","","",""
"22624","22624","","","Pholidornis","Hartlaub, 1857","","PHY","Pholidornis is a sylvioid tentatively allied to Hylia and the Cettiidae (Sefc et al. 2003; Fuchs et al. 2006; Johannson et al. 2008); Fregin et al. (2012) suggest assignment to Hyliidae.",""
"22625","22625","","Tit Hylia","Pholidornis rushiae","(Cassin, 1855)","AF : w, c","ENG","Correct English name of Tit-Hylia to Tit Hylia.",""
"22626","22626","","","    P. r. ussheri","Reichenow, 1905","Sierra Leone to sw Nigeria","","",""
"22627","22627","","","    P. r. rushiae","(Cassin, 1855)","se Nigeria to Gabon","","",""
"22628","22628","","","    P. r. bedfordi","Ogilvie-Grant, 1904","Bioko I.","","",""
"22629","22629","","","    P. r. denti","Ogilvie-Grant, 1907","se Cameroon to Uganda, e DR Congo and nw Angola","","",""
"22630","22630","","","","","","","",""
"22631","22631","13","Bushtits","Family Aegithalidae","","","TAX, ENG","The Aegithalidae are not closely related to the true tits (Paridae) as once thought (Harrap 2008); hence IOC recommended use of distinguishing name &quot;bushtit&quot; rather than &quot;tit&quot;.",""
"22632","22632","","","Aegithalos","Hermann, 1804","","","",""
"22633","22633","","Long-tailed Tit","Aegithalos caudatus","(Linnaeus, 1758)","EU : widespread","ENG","Change English name of Aegithalos caudatus back to Long-tailed Tit even though it is not a parid, in deference to deep tradition and IOC policy of giving priority to well-established names.",""
"22634","22634","","","    A. c. caudatus","(Linnaeus, 1758)","n, e Europe to e Siberia, Japan and Korean Pen.","","",""
"22635","22635","","","    A. c. rosaceus","Mathews, 1938","British Isles","","",""
"22636","22636","","","    A. c. europaeus","(Hermann, 1804)","ne France and Germany to n Italy and Turkey","","",""
"22637","22637","","","    A. c. aremoricus","Whistler, 1929","w France","","",""
"22638","22638","","","    A. c. taiti","Ingram, C, 1913","sw, s France to c Spain and Portugal","","",""
"22639","22639","","","    A. c. irbii","(Sharpe &amp; Dresser, 1871)","s Spain and Portugal, Corsica","","",""
"22640","22640","","","    A. c. italiae","Jourdain, 1910","c, s Italy, sw Slovenia","","",""
"22641","22641","","","    A. c. siculus","(Whitaker, 1901)","Sicily","","",""
"22642","22642","","","    A. c. macedonicus","(Salvadori &amp; Dresser, 1892)","Albania and Greece to Bulgaria and nw Turkey","","",""
"22643","22643","","","    A. c. tephronotus","(Gunther, 1865)","e Greece to c Turkey, n Iraq and Syria","","",""
"22644","22644","","","    A. c. tauricus","(Menzbier, 1903)","Crimean Pen.","","",""
"22645","22645","","","    A. c. major","(Radde, 1884)","ne Turkey and the Caucasus","","",""
"22646","22646","","","    A. c. alpinus","(Hablizl, 1783)","se Azerbaijan, n Iran and sw Turkmenistan","","",""
"22647","22647","","","    A. c. passekii","(Zarudny, 1904)","se Turkey and sw Iran","","",""
"22648","22648","","","    A. c. trivirgatus","(Temminck &amp; Schlegel, 1848)","c Japan","","",""
"22649","22649","","","    A. c. kiusiuensis","Kuroda, Nagamichi, 1923","s Japan","","",""
"22650","22650","","","    A. c. magnus","(Clark, AH, 1907)","c, s Korean Pen., Tsushima I. (Japan)","","",""
"22651","22651","","Silver-throated Bushtit","Aegithalos glaucogularis","(Gould, 1855)","EU : c, ne, ec China","AS","Aegithalos glaucogularis is split from A. caudatus (Harrap 2008; Päckert et al. 2010).",""
"22652","22652","","","    A. g. vinaceus","(Verreaux, J, 1871)","c, ne China","","",""
"22653","22653","","","    A. g. glaucogularis","(Gould, 1855)","ec China","","",""
"22654","22654","","White-cheeked Bushtit","Aegithalos leucogenys","(Moore, F, 1854)","EU : ne Afghanistan and n Pakistan","","",""
"22655","22655","","Black-throated Bushtit","Aegithalos concinnus","(Gould, 1855)","OR : Himalayas to s Vietnam","PS","Aegithalos concinnus comprises genetically distinct subspecies groups that may be split (Päckert et al. 2010).",""
"22656","22656","","","    A. c. iredalei","(Baker, ECS, 1920)","w Himalayas","","",""
"22657","22657","","","    A. c. rubricapillus","(Ticehurst, 1925)","c, e Himalayas","SSP","Add (Päckert et al. 2010; Rasmussen &amp; Anderton 2012).",""
"22658","22658","","","    A. c. manipurensis","(Hume, 1888)","ne India and w Myanmar","","",""
"22659","22659","","","    A. c. talifuensis","(Rippon, 1903)","ne Myanmar, s China and n Indochina","","",""
"22660","22660","","","    A. c. pulchellus","(Rippon, 1900)","e Myanmar and nw Thailand","","",""
"22661","22661","","","    A. c. concinnus","(Gould, 1855)","ec, se China, ne Vietnam and Taiwan","","",""
"22662","22662","","","    A. c. annamensis","(Robinson &amp; Kloss, 1919)","s Indochina","","",""
"22663","22663","","White-throated Bushtit","Aegithalos niveogularis","(Gould, 1855)","OR : nw Himalayas","","",""
"22664","22664","","Rufous-fronted Bushtit","Aegithalos iouschistos","(Blyth, 1845)","OR : c, e Himalayas","","",""
"22665","22665","","Black-browed Bushtit","Aegithalos bonvaloti","(Oustalet, 1892)","OR : ne Myanmar to China","PL","Päckert et al. (2010) consider A. bonvaloti to be ssp. of A. iouschistos, based on low genetic divergence. See also Wang et al. (2014) and Zhang et al. (2017) re related species complex.",""
"22666","22666","","","    A. b. bonvaloti","(Oustalet, 1892)","sw, sc China, ne Myanmar","","",""
"22667","22667","","","    A. b. obscuratus","(Mayr, 1940)","c China","","",""
"22668","22668","","Burmese Bushtit","Aegithalos sharpei","(Rippon, 1904)","OR : sw Myanmar","AS, PL","Aegithalos sharpei is split from A. bonvaloti (Harrap 2008; cf.  Päckert et al. 2010).",""
"22669","22669","","Sooty Bushtit","Aegithalos fuliginosus","(Verreaux, J, 1869)","EU : nc China","PL","Päckert et al. (2010) consider A. fuliginosus to be ssp. of A. iouschistos, based on low genetic divergence.",""
"22670","22670","","Pygmy Bushtit","Aegithalos exilis","(Temminck, 1836)","OR : Java","PHY, TAX","Move (8.2) Pygmy Bushtit from monotypic Psaltria to Aegithalos (Johansson et al. 2016).",""
"22671","22671","","","Leptopoecile","Severtsov, 1873","","","",""
"22672","22672","","White-browed Tit-warbler","Leptopoecile sophiae","Severtsov, 1873","EU : c, sc","","",""
"22673","22673","","","    L. s. sophiae","Severtsov, 1873","se Kazakhstan to nw China, nw India and n Pakistan","","",""
"22674","22674","","","    L. s. stoliczkae","(Hume, 1874)","s Xinjiang, w Qinghai and extreme w Xizang (w China)","","",""
"22675","22675","","","    L. s. major","Menzbier, 1885","w Xinjiang and n Qinghai (w China)","","",""
"22676","22676","","","    L. s. obscurus","Przewalski, 1887","c Nepal, s, se Xizang and s, e Qinghai to s Gansu and Sichuan (w China)","","",""
"22677","22677","","Crested Tit-warbler","Leptopoecile elegans","Przewalski, 1887","EU : Himalayas, China","","",""
"22678","22678","","","    L. e. meissneri","(Shäfer, 1937)","se Tibet","","",""
"22679","22679","","","    L. e. elegans","Przewalski, 1887","s China","","",""
"22680","22680","","","Psaltriparus","Bonaparte, 1850","","","",""
"22681","22681","","American Bushtit","Psaltriparus minimus","(Townsend, JK, 1837)","NA, MA : sw Canada to Guatemala","","",""
"22682","22682","","","    P. m. saturatus","Ridgway, 1903","sw Canada and nw USA","","",""
"22683","22683","","","    P. m. minimus","(Townsend, JK, 1837)","coastal w USA","","",""
"22684","22684","","","    P. m. melanurus","Grinnell &amp; Swarth, 1926","sw USA and n Baja California (nw Mexico)","","",""
"22685","22685","","","    P. m. grindae","Ridgway, 1883","s Baja California (nw Mexico)","","",""
"22686","22686","","","    P. m. californicus","Ridgway, 1884","sc Oregon to sc California (w USA)","","",""
"22687","22687","","","    P. m. plumbeus","(Baird, SF, 1854)","wc, s USA and nc Mexico","","",""
"22688","22688","","","    P. m. dimorphicus","Van Rossem &amp; Hachisuka, 1938","sc USA and nc Mexico","","",""
"22689","22689","","","    P. m. iulus","Jouy, 1894","w, c Mexico","","",""
"22690","22690","","","    P. m. personatus","Bonaparte, 1850","sc Mexico","","",""
"22691","22691","","","    P. m. melanotis","(Hartlaub, 1844)","s Mexico and Guatemala","","",""
"22692","22692","","","","","","","",""
"22693","22693","80","Leaf Warblers &amp; Allies","Family Phylloscopidae","","","TAX","The revised classification (8.2) of the Phylloscopidae follows the robust family phylogeny of Alström et al. (2018a). Seicercus is polyphyletic and hence merged with Phylloscopus (see also Olsson et al. 2005; Johansson et al. 2007).",""
"22694","22694","","","Phylloscopus","Boie, F, 1826","","","",""
"22695","22695","","Wood Warbler","Phylloscopus sibilatrix","(Bechstein, 1793)","EU : Europe through n Kazakhstan and c Russia","","",""
"22696","22696","","Western Bonelli&#39;s Warbler","Phylloscopus bonelli","(Vieillot, 1819)","EU : Spain and Portugal to Austria, Slovenia and Italy","","",""
"22697","22697","","Eastern Bonelli&#39;s Warbler","Phylloscopus orientalis","(Brehm, CL, 1855)","EU : se Europe to w Turkey, Syria and Lebanon","","",""
"22698","22698","","Buff-barred Warbler","Phylloscopus pulcher","Blyth, 1845","OR : Himalayas, s China and nw Vietnam","","",""
"22699","22699","","","    P. p. kangrae","Ticehurst, 1923","nw Himalayas","","",""
"22700","22700","","","    P. p. vegetus","(Bangs, 1913)","s China and nw Vietnam","SSP","Add (Päckert et al. 2014).",""
"22701","22701","","","    P. p. pulcher","Blyth, 1845","c, e Himalayas","","",""
"22702","22702","","Ashy-throated Warbler","Phylloscopus maculipennis","(Blyth, 1867)","OR : Himalayas, n se Asia","","",""
"22703","22703","","","    P. m. virens","Ticehurst, 1926","n India","","",""
"22704","22704","","","    P. m. maculipennis","(Blyth, 1867)","c, e Himalayas to s China and Indochina","","",""
"22705","22705","","Hume&#39;s Leaf Warbler","Phylloscopus humei","(Brooks, WE, 1878)","EU : sc, c China","","",""
"22706","22706","","","    P. h. humei","(Brooks, WE, 1878)","sc Russia and e Kazakhstan to nw China and c Nepal","","",""
"22707","22707","","","    P. h. mandellii","(Brooks, WE, 1879)","c China","","",""
"22708","22708","","Yellow-browed Warbler","Phylloscopus inornatus","(Blyth, 1842)","EU : c Russia and n Kazakhstan to e Russia, ne China and North Korea","","",""
"22709","22709","","Brooks&#39;s Leaf Warbler","Phylloscopus subviridis","(Brooks, WE, 1872)","EU : e Afghanistan, n Pakistan and nw India","","",""
"22710","22710","","Chinese Leaf Warbler","Phylloscopus yunnanensis","La Touche, 1922","EU : n, c China","TAX","P. sichuanensis Alström et al., 1992 is a junior synonym.",""
"22711","22711","","Lemon-rumped Warbler","Phylloscopus chloronotus","(Gray, JE &amp; Gray, GR, 1847)","EU : Himalayas and China","","",""
"22712","22712","","","    P. c. simlaensis","Ticehurst, 1920","w Himalayas","","",""
"22713","22713","","","    P. c. chloronotus","(Gray, JE &amp; Gray, GR, 1847)","e Himalayas to c China","","",""
"22714","22714","","Sichuan Leaf Warbler","Phylloscopus forresti","Rothschild, 1921","OR : sc China","","",""
"22715","22715","","Gansu Leaf Warbler","Phylloscopus kansuensis","Meise, 1933","EU :  nc China","","",""
"22716","22716","","Pallas&#39;s Leaf Warbler","Phylloscopus proregulus","(Pallas, 1811)","EU : s Russia and n Mongolia to e Russia and ne China","","",""
"22717","22717","","Tytler&#39;s Leaf Warbler","Phylloscopus tytleri","Brooks, WE, 1871","EU : ne Afghanistan, n Pakistan and nw India","","",""
"22718","22718","","Yellow-streaked Warbler","Phylloscopus armandii","(Milne-Edwards, 1865)","EU : ne, c China","","",""
"22719","22719","","","    P. a. armandii","(Milne-Edwards, 1865)","nc, ne China","","",""
"22720","22720","","","    P. a. perplexus","Ticehurst, 1934","sc China and ne Myanmar","","",""
"22721","22721","","Radde&#39;s Warbler","Phylloscopus schwarzi","(Radde, 1863)","EU : e Kazakhstan and s Russia to se Russia and North Korea","","",""
"22722","22722","","Sulphur-bellied Warbler","Phylloscopus griseolus","Blyth, 1847","EU : Afghanistan and Pakistan to s Russia, w Mongolia and c China","","",""
"22723","22723","","Tickell&#39;s Leaf Warbler","Phylloscopus affinis","(Tickell, 1833)","EU : Himalayas","","",""
"22724","22724","","","    P. a. affinis","(Tickell, 1833)","e Himalayas from Nepal to se Tibet","","",""
"22725","22725","","","    P. a. perflavus","Martens, J, Sun &amp; Päckert, 2008","w Himalayas from Pakistan to n India","","",""
"22726","22726","","","    P. a. occisinensis","Martens, J, Sun &amp; Päckert, 2008","wc China","AL","Alpine Leaf Warbler Phylloscopus occisinensis was previously split from Tickell&#39;s Leaf Warbler P. affinis (Martens et al. 2008) but is relumped with P. affinis based on bioacoustic, morphological and genomic analyses (Zhang et al. 2019).",""
"22727","22727","","Smoky Warbler","Phylloscopus fuligiventer","(Hodgson, 1845)","EU : e Himalayas and c, e Tibetan Plateau","","",""
"22728","22728","","","    P. f. fuligiventer","(Hodgson, 1845)","c Himalayas","","",""
"22729","22729","","","    P. f. tibetanus","Ticehurst, 1937","e Himalayas","","",""
"22730","22730","","","    P. f. weigoldi","Stresemann, 1923","wc China","","",""
"22731","22731","","Dusky Warbler","Phylloscopus fuscatus","(Blyth, 1842)","EU : ne Asia and nc China","","",""
"22732","22732","","","    P. f. fuscatus","(Blyth, 1842)","c, e Siberia to ne China and n Mongolia","","",""
"22733","22733","","","    P. f. robustus","Stresemann, 1923","nc China","","",""
"22734","22734","","Plain Leaf Warbler","Phylloscopus neglectus","Hume, 1870","EU : Iraq and Iran to Afghanistan and Pakistan","","",""
"22735","22735","","Buff-throated Warbler","Phylloscopus subaffinis","Ogilvie-Grant, 1900","OR : c, s China","","",""
"22736","22736","","Willow Warbler","Phylloscopus trochilus","(Linnaeus, 1758)","EU : widespread","","",""
"22737","22737","","","    P. t. trochilus","(Linnaeus, 1758)","s Sweden, w, c Europe","","",""
"22738","22738","","","    P. t. acredula","(Linnaeus, 1758)","Scandinavia (except s Sweden) to e Europe and w Siberia","","",""
"22739","22739","","","    P. t. yakutensis","Ticehurst, 1935","c, e Siberia","","",""
"22740","22740","","Mountain Chiffchaff","Phylloscopus sindianus","Brooks, WE, 1880","EU : Turkey to Himalayas","","",""
"22741","22741","","","    P. s. lorenzii","(Lorenz, T, 1887)","Caucasus, ne Turkey and nw Iran","","",""
"22742","22742","","","    P. s. sindianus","Brooks, WE, 1880","Tajikistan and n Pakistan to w China and nw India","","",""
"22743","22743","","Canary Islands Chiffchaff","Phylloscopus canariensis","(Hartwig, 1886)","AF : Canary Is.","","",""
"22744","22744","","","    P. c. canariensis","(Hartwig, 1886)","w, c Canary Is.","","",""
"22745","22745","","","    P. c. exsul","Hartert, E, 1907","Lanzarote I. (ne Canary I.)","","",""
"22746","22746","","Common Chiffchaff","Phylloscopus collybita","(Vieillot, 1817)","EU : widespread","","",""
"22747","22747","","","    P. c. abietinus","(Nilsson, S, 1819)","Scandinavia and nw Russia to the Black Sea, e Turkey and Syria","","",""
"22748","22748","","","    P. c. collybita","(Vieillot, 1817)","w, c, se Europe","","",""
"22749","22749","","","    P. c. brevirostris","(Strickland, 1837)","nw, n Turkey","","",""
"22750","22750","","","    P. c. caucasicus","Loskot, 1991","Caucasus to n Iran","","",""
"22751","22751","","","    P. c. menzbieri","Shestoperov, 1937","ne Iran and Turkmenistan","","",""
"22752","22752","","","    P. c. tristis","Blyth, 1843","e Russia and n Kazakhstan to s Siberia and n Mongolia","PS","Siberian Chiffchaff (McGeehan 2011; Dean &amp; Svensson 2005; Marova et al. 2013).",""
